	ID1	ID2	d_radians
4677	48.0	180.0	0.658156184499
10335	117.0	428.0	0.658181561324
25163	472.0	489.0	0.658231417395
24384	419.0	480.0	0.658263025224
16489	209.0	375.0	0.65828468189
20443	288.0	319.0	0.658330052553
1100	11.0	302.0	0.658347822466
8077	89.0	387.0	0.658359203325
21869	324.0	471.0	0.658372775989
3702	37.0	505.0	0.658417789515
1103	11.0	311.0	0.658422019429
23288	371.0	383.0	0.658456870736
19198	259.0	421.0	0.658520045799
2189	22.0	326.0	0.658549333235
5558	58.0	452.0	0.658586888058
11255	129.0	222.0	0.658607790191
22679	348.0	499.0	0.658633153611
6338	68.0	308.0	0.658644085323
23855	392.0	497.0	0.658664817755
7743	85.0	91.0	0.658694021587
24915	450.0	472.0	0.658695097118
3055	30.0	310.0	0.658712023072
19712	270.0	435.0	0.658714699799
1963	20.0	310.0	0.658728087701
6777	73.0	322.0	0.658735167994
21490	314.0	441.0	0.658742553555
5863	62.0	418.0	0.65874838781
23437	376.0	379.0	0.658775677203
11850	136.0	388.0	0.658775749177
15701	196.0	392.0	0.658782178347
12890	152.0	215.0	0.658855728292
22035	328.0	510.0	0.658856628815
19839	273.0	456.0	0.658872168006
9434	106.0	306.0	0.658930403356
22740	351.0	431.0	0.658953864167
19912	275.0	424.0	0.658972879648
4802	49.0	418.0	0.658998643404
16961	217.0	296.0	0.659004165364
4650	47.0	457.0	0.65901199905
12803	150.0	457.0	0.659015545112
25309	494.0	510.0	0.659015794739
13586	162.0	361.0	0.659017330468
17649	228.0	466.0	0.659042987244
10476	119.0	310.0	0.659055480896
21639	319.0	335.0	0.659100613631
20461	288.0	441.0	0.65913585111
14377	175.0	325.0	0.659195422815
7217	78.0	288.0	0.659198602655
10502	119.0	469.0	0.659211257343
503	5.0	382.0	0.659218421391
1600	16.0	405.0	0.659219899169
17646	228.0	451.0	0.659228145537
24227	411.0	471.0	0.659231792283
4304	44.0	136.0	0.659246631437
11139	127.0	460.0	0.659264004621
4369	44.0	477.0	0.659323129156
4205	43.0	98.0	0.659325844312
12275	142.0	506.0	0.659332414587
24409	421.0	460.0	0.659336390283
15075	186.0	302.0	0.659350083259
14831	182.0	305.0	0.659353779593
24425	422.0	428.0	0.659381101356
19386	263.0	422.0	0.659505755023
18600	246.0	456.0	0.659510341835
13514	161.0	312.0	0.659511870795
11517	132.0	388.0	0.659561973345
17216	221.0	483.0	0.659572421417
16492	209.0	388.0	0.659609434866
6632	71.0	517.0	0.659625234038
10454	119.0	217.0	0.659659493202
20368	285.0	515.0	0.659663535504
4652	47.0	468.0	0.659691949627
12805	150.0	468.0	0.659696509494
18466	244.0	320.0	0.659716998979
18123	238.0	305.0	0.659785003393
14036	169.0	476.0	0.659845346566
10038	114.0	329.0	0.659920230986
15507	193.0	380.0	0.659962976113
17108	220.0	236.0	0.659973898766
7738	84.0	500.0	0.659995623962
2593	26.0	168.0	0.660029045276
16774	213.0	465.0	0.660033407801
8593	96.0	111.0	0.660043929913
15403	191.0	378.0	0.660071118506
13299	157.0	465.0	0.660099266058
23403	374.0	517.0	0.660126784797
12012	139.0	280.0	0.660175640542
15291	189.0	441.0	0.660237841956
19932	276.0	306.0	0.660259364122
14470	176.0	440.0	0.660274507305
14252	173.0	320.0	0.660303163583
16673	212.0	319.0	0.660304650596
2395	24.0	279.0	0.660324886472
19420	264.0	311.0	0.660329445907
12360	143.0	499.0	0.660334238294
8380	93.0	435.0	0.660337067371
18552	245.0	492.0	0.660371811502
14166	172.0	236.0	0.660374021528
1467	15.0	112.0	0.660407262392
14495	177.0	181.0	0.660471826454
16295	206.0	238.0	0.660502090968
9792	111.0	282.0	0.66051954457
9458	106.0	418.0	0.660528123537
22970	358.0	495.0	0.660533078654
12646	148.0	306.0	0.660542979646
19555	266.0	441.0	0.660582530934
24008	399.0	455.0	0.660639873313
13093	154.0	407.0	0.660674254403
13094	154.0	408.0	0.660702100345
15641	195.0	396.0	0.66071816923
20051	278.0	427.0	0.660744218634
21236	307.0	495.0	0.660785228983
19518	266.0	272.0	0.660789698561
11570	133.0	228.0	0.660825507894
23485	378.0	470.0	0.660826471541
9745	110.0	379.0	0.660854257725
17430	225.0	296.0	0.660887585952
10397	118.0	344.0	0.660916650558
25296	490.0	515.0	0.660961108914
21961	327.0	435.0	0.660963527073
8305	92.0	486.0	0.660978780104
13524	161.0	378.0	0.66098206479
11728	135.0	147.0	0.661006139405
8899	99.0	460.0	0.661031152095
4181	42.0	463.0	0.661065036971
11274	129.0	296.0	0.661074278347
21570	317.0	323.0	0.661074918318
8778	98.0	277.0	0.661100339922
6401	69.0	128.0	0.661136582593
15482	193.0	255.0	0.661160807545
11029	126.0	295.0	0.661195658559
5130	54.0	146.0	0.661205772262
21464	313.0	473.0	0.661207827583
1815	19.0	83.0	0.661211905883
19789	272.0	362.0	0.661226428473
24815	442.0	489.0	0.661247214531
6974	76.0	225.0	0.661283852663
10188	116.0	121.0	0.661317273187
9288	104.0	367.0	0.661318679113
22860	355.0	506.0	0.661320297337
2240	23.0	156.0	0.661320432522
23652	385.0	397.0	0.661328537635
18359	242.0	301.0	0.66136244077
24800	441.0	499.0	0.661375174994
5238	55.0	214.0	0.661378270865
21808	323.0	400.0	0.661418969832
10465	119.0	253.0	0.66144403027
24526	427.0	436.0	0.661471714656
10957	125.0	389.0	0.661513173287
20816	298.0	337.0	0.661517959704
1617	17.0	44.0	0.661575350167
21318	309.0	459.0	0.66157651458
11701	134.0	428.0	0.661577741338
18587	246.0	422.0	0.661614611151
23753	388.0	498.0	0.66168286741
11702	134.0	434.0	0.661720386951
22070	329.0	497.0	0.661724126494
21035	302.0	504.0	0.661756179188
1895	20.0	33.0	0.66176652727
19652	269.0	315.0	0.661781358851
21226	307.0	450.0	0.661784797472
2987	30.0	33.0	0.66178560011
15992	200.0	466.0	0.66180802285
7806	85.0	512.0	0.66182304416
19973	277.0	304.0	0.661864510903
3660	37.0	267.0	0.661867321385
4059	41.0	414.0	0.661987210461
5696	60.0	280.0	0.662020040162
14253	173.0	327.0	0.662086585974
15082	186.0	327.0	0.662112031706
13373	159.0	294.0	0.662120734822
52	1.0	255.0	0.66215174023
2620	26.0	313.0	0.662175741328
6587	71.0	363.0	0.662272519311
17530	227.0	278.0	0.662308244613
17832	232.0	304.0	0.662347217802
9159	103.0	123.0	0.662380296561
19396	263.0	460.0	0.662402083037
944	10.0	179.0	0.66241369594
2077	21.0	215.0	0.662416540062
372	4.0	215.0	0.662421978957
15136	187.0	204.0	0.662446935862
16914	216.0	350.0	0.662459477738
23802	390.0	446.0	0.662464513902
18105	237.0	465.0	0.662493575143
11886	137.0	213.0	0.662495817889
12527	146.0	323.0	0.662511782311
19248	260.0	377.0	0.662546357856
15899	199.0	387.0	0.662549285911
19713	270.0	436.0	0.662612121046
22867	356.0	363.0	0.662666343051
1860	19.0	346.0	0.662666397307
22448	340.0	441.0	0.662681821357
7795	85.0	403.0	0.662688720333
9511	107.0	352.0	0.662694753909
8794	98.0	342.0	0.662702513227
8929	100.0	193.0	0.662728257854
14285	173.0	474.0	0.662738270408
20116	279.0	442.0	0.662740624542
13007	153.0	335.0	0.662752610712
16282	205.0	471.0	0.662770345452
3693	37.0	455.0	0.662775417548
6490	70.0	293.0	0.662779283787
16328	206.0	415.0	0.662881465207
2054	21.0	137.0	0.662960279702
349	4.0	137.0	0.662961739327
4390	45.0	107.0	0.663014169074
1812	19.0	67.0	0.663044269679
10977	125.0	455.0	0.66304632508
13429	160.0	304.0	0.66304734116
7269	78.0	517.0	0.663101759312
13603	162.0	448.0	0.663109653341
9911	112.0	474.0	0.663129718804
23510	379.0	509.0	0.663189093905
6040	64.0	492.0	0.663195571978
19208	259.0	440.0	0.663210011804
6505	70.0	384.0	0.663245043099
14812	182.0	225.0	0.66327382988
16507	209.0	492.0	0.663277924956
12550	146.0	410.0	0.663288339463
17184	221.0	345.0	0.663317094673
17437	225.0	340.0	0.663328017427
16218	204.0	417.0	0.663337066393
11173	128.0	240.0	0.663341553922
22239	334.0	459.0	0.663345842922
5255	55.0	306.0	0.663360389816
11302	129.0	452.0	0.663393793834
23231	368.0	414.0	0.66339442258
9392	105.0	441.0	0.663461490021
1153	12.0	19.0	0.663466754437
9734	110.0	315.0	0.66346789791
19263	260.0	486.0	0.663499407572
1067	11.0	174.0	0.663533718894
10682	122.0	223.0	0.663571386556
17631	228.0	413.0	0.663600268606
4358	44.0	393.0	0.663640916591
577	6.0	249.0	0.663696713361
789	8.0	292.0	0.663718264315
13104	154.0	459.0	0.663726469425
13444	160.0	363.0	0.663728558399
8078	89.0	392.0	0.663740567363
25292	490.0	502.0	0.663809429461
14108	171.0	183.0	0.663824563768
2476	25.0	121.0	0.663842666127
17522	227.0	238.0	0.663845446598
11429	131.0	283.0	0.663955970748
13926	168.0	249.0	0.66397423129
18519	245.0	319.0	0.663983321811
17791	231.0	316.0	0.663996705784
19370	263.0	335.0	0.663998951069
9517	107.0	367.0	0.664018715127
6488	70.0	283.0	0.664023370953
1190	12.0	240.0	0.664070806881
17360	224.0	308.0	0.664085685497
8417	94.0	151.0	0.664085836039
9630	108.0	485.0	0.664135306099
23419	375.0	430.0	0.664143179602
9005	100.0	511.0	0.664153342656
822	8.0	458.0	0.664179795393
6296	68.0	104.0	0.664194998137
11837	136.0	319.0	0.664201707968
9518	107.0	373.0	0.664250873901
8666	97.0	155.0	0.664252643007
25029	457.0	497.0	0.664257967857
5110	53.0	507.0	0.664262625285
19820	273.0	299.0	0.664270707453
24861	445.0	476.0	0.664274235188
3683	37.0	382.0	0.664277279417
8486	95.0	105.0	0.664283531468
16437	208.0	423.0	0.664292444643
21578	317.0	367.0	0.664300905016
11514	132.0	358.0	0.664314805972
21407	311.0	517.0	0.66431519767
1483	15.0	193.0	0.664384003403
2892	29.0	89.0	0.66438552984
24172	409.0	417.0	0.664406539703
12746	149.0	503.0	0.664420644562
19861	274.0	344.0	0.664443679123
23085	362.0	486.0	0.664447206699
5476	58.0	114.0	0.664508842048
11078	126.0	497.0	0.664553315601
21885	325.0	350.0	0.664572858154
7166	78.0	114.0	0.66458845131
23982	398.0	496.0	0.664609339019
12194	142.0	154.0	0.664624711097
5061	53.0	61.0	0.664740458805
21325	309.0	475.0	0.664830557064
8284	92.0	355.0	0.665033930853
5994	64.0	309.0	0.665041687507
20563	291.0	326.0	0.665043491809
13098	154.0	440.0	0.665048355884
23156	365.0	492.0	0.665057968513
20294	283.0	476.0	0.665093112101
10825	124.0	139.0	0.665115433135
8001	88.0	390.0	0.665116171535
21580	317.0	379.0	0.665130307523
3400	34.0	277.0	0.665155255086
1172	12.0	148.0	0.665159585492
19005	255.0	325.0	0.665174223622
11101	127.0	245.0	0.66517974802
23665	386.0	400.0	0.665180968875
16287	205.0	509.0	0.665209445413
20323	284.0	403.0	0.665230742654
13856	166.0	468.0	0.665231005054
24926	450.0	502.0	0.665260575512
9849	112.0	194.0	0.665271251365
19345	262.0	425.0	0.66532529784
23329	372.0	483.0	0.665331795909
413	4.0	392.0	0.665419059888
2118	21.0	392.0	0.66542003618
8675	97.0	200.0	0.665451293707
24067	401.0	510.0	0.665483574401
7906	86.0	506.0	0.665521857138
22624	346.0	486.0	0.665530516429
13256	157.0	187.0	0.665546514097
5837	62.0	276.0	0.665548289061
593	6.0	326.0	0.665627098656
17981	235.0	308.0	0.665630972184
21818	323.0	442.0	0.665643662824
24390	420.0	453.0	0.665653111803
21781	322.0	447.0	0.665665648836
8344	93.0	246.0	0.665698779625
16128	203.0	281.0	0.665706286392
20244	282.0	453.0	0.665717455007
17626	228.0	389.0	0.66571987786
13231	156.0	414.0	0.665743908868
8430	94.0	236.0	0.665759566056
22063	329.0	472.0	0.665767501975
13575	162.0	321.0	0.665770616684
11915	137.0	336.0	0.665778114019
25371	508.0	513.0	0.665819862344
6154	66.0	196.0	0.665844439509
20957	301.0	412.0	0.665865404891
15538	194.0	200.0	0.665875200104
25051	459.0	499.0	0.665896854431
16359	206.0	515.0	0.665914283417
19682	270.0	278.0	0.665920331871
11298	129.0	422.0	0.666017503816
4241	43.0	277.0	0.666023404409
16942	217.0	222.0	0.666076897795
17688	229.0	320.0	0.666078040359
11309	129.0	466.0	0.666106070567
22373	338.0	373.0	0.666115022039
23588	382.0	430.0	0.666143455488
20472	288.0	499.0	0.666146332956
4465	45.0	450.0	0.666166037498
13677	164.0	186.0	0.666171156458
22181	333.0	387.0	0.666178565097
24594	430.0	491.0	0.666283238171
3232	32.0	354.0	0.666317686765
24910	449.0	514.0	0.666337652714
6919	75.0	430.0	0.666349832964
16123	203.0	251.0	0.666369252041
7770	85.0	293.0	0.666370441537
9596	108.0	310.0	0.666372025632
14085	170.0	402.0	0.666373091022
22501	342.0	363.0	0.666381488741
19116	258.0	262.0	0.666393087069
913	10.0	36.0	0.666431402234
11327	130.0	166.0	0.66643910746
23110	363.0	468.0	0.666452193332
19793	272.0	377.0	0.666455814336
1220	12.0	403.0	0.666466957662
23710	387.0	474.0	0.66648334314
17331	223.0	424.0	0.666500719631
14675	180.0	228.0	0.666569834056
3350	33.0	498.0	0.666591882543
12696	149.0	255.0	0.666623171533
21238	307.0	507.0	0.666644817754
3722	38.0	132.0	0.666671100216
9362	105.0	283.0	0.666678627712
20334	284.0	512.0	0.666710696254
14389	175.0	376.0	0.666713499322
7317	79.0	230.0	0.666726214326
7449	80.0	351.0	0.666730711256
7241	78.0	415.0	0.666805470977
6542	71.0	140.0	0.666815696046
5214	55.0	62.0	0.666827393966
3303	33.0	324.0	0.666830934794
9229	103.0	459.0	0.666846419467
22346	337.0	394.0	0.666928556643
18416	243.0	252.0	0.666929905127
10367	118.0	122.0	0.666960559108
5598	59.0	207.0	0.666992488975
14585	178.0	500.0	0.667014952743
19105	257.0	418.0	0.667025294347
21240	307.0	511.0	0.667030952469
15708	196.0	427.0	0.667040267936
5088	53.0	307.0	0.667048619264
6761	73.0	216.0	0.667059698011
3264	33.0	100.0	0.667063440455
8608	96.0	237.0	0.667078297958
23070	362.0	408.0	0.667112872937
7548	82.0	267.0	0.667113900195
3867	39.0	409.0	0.667126440065
23069	362.0	407.0	0.667129399499
4904	51.0	131.0	0.667152418873
9177	103.0	184.0	0.667228315938
941	10.0	168.0	0.667240632574
14603	179.0	246.0	0.667470551222
9719	110.0	205.0	0.667480940744
3336	33.0	452.0	0.667558251404
20692	294.0	488.0	0.667561995509
23273	370.0	423.0	0.66759379695
1228	12.0	445.0	0.667669883335
13825	166.0	323.0	0.667681298053
11846	136.0	366.0	0.667717665538
24300	414.0	473.0	0.667718696155
5591	59.0	177.0	0.667720415858
3343	33.0	481.0	0.667735780932
20017	277.0	510.0	0.667735972166
12979	153.0	213.0	0.667760157892
13676	164.0	184.0	0.667808282665
14348	174.0	463.0	0.667852707974
10611	121.0	229.0	0.667852795861
20774	296.0	478.0	0.667853924109
6233	67.0	106.0	0.668008497909
11396	130.0	481.0	0.668038366764
3658	37.0	264.0	0.668044564022
21502	314.0	482.0	0.668066062022
9070	101.0	355.0	0.6680980041
13599	162.0	435.0	0.66812645648
14777	181.0	365.0	0.668146033375
11971	138.0	338.0	0.668232108997
23048	361.0	446.0	0.668242069544
89	1.0	426.0	0.66825670616
24754	438.0	503.0	0.668257709977
23234	368.0	429.0	0.668278209861
6272	67.0	371.0	0.668306328502
13948	168.0	357.0	0.668313954483
6775	73.0	294.0	0.668352468348
7462	80.0	439.0	0.668375885389
8108	89.0	494.0	0.668454271736
8871	99.0	305.0	0.668459934478
17036	218.0	390.0	0.668460270231
24574	428.0	497.0	0.668475007139
14485	176.0	495.0	0.668486415683
13938	168.0	313.0	0.668488508478
16426	208.0	370.0	0.66848886372
4708	48.0	374.0	0.668532674903
8977	100.0	398.0	0.66853813972
20288	283.0	445.0	0.668541509526
16590	211.0	277.0	0.668570686479
9052	101.0	265.0	0.668600275679
3732	38.0	180.0	0.668605086955
17442	225.0	365.0	0.66864157084
5973	64.0	201.0	0.668696462212
24098	403.0	493.0	0.668713714219
5550	58.0	399.0	0.668776665194
13998	169.0	264.0	0.668778140367
6928	76.0	77.0	0.668834758175
11524	132.0	427.0	0.668839116724
12327	143.0	320.0	0.668843688988
12245	142.0	358.0	0.668938516921
18327	241.0	422.0	0.668968120307
14862	182.0	476.0	0.669017364579
23708	387.0	466.0	0.66902504647
21550	316.0	378.0	0.669026287544
5590	59.0	157.0	0.669032209519
7908	87.0	102.0	0.66904578796
7915	87.0	167.0	0.669050615694
7947	87.0	406.0	0.669055906894
14210	172.0	449.0	0.669057030937
12724	149.0	391.0	0.66907446375
15031	185.0	401.0	0.669087603227
24867	446.0	448.0	0.66909003453
10456	119.0	222.0	0.669107716713
21800	323.0	361.0	0.669115329403
2387	24.0	244.0	0.669126162586
4750	49.0	113.0	0.669130882185
9921	113.0	130.0	0.669141384934
15647	195.0	466.0	0.669190186249
5196	54.0	448.0	0.66921591792
1258	13.0	106.0	0.669264283164
17984	235.0	345.0	0.669285778838
8441	94.0	300.0	0.669306524825
2228	23.0	72.0	0.669321420916
14871	183.0	220.0	0.669338878296
18471	244.0	341.0	0.669345563628
22116	331.0	471.0	0.669356540957
5176	54.0	361.0	0.669365299688
5030	52.0	345.0	0.669368231021
20808	297.0	467.0	0.66940756473
18522	245.0	347.0	0.669415621693
7853	86.0	251.0	0.669448501496
4312	44.0	155.0	0.669460385655
18739	249.0	324.0	0.669470987152
11963	138.0	286.0	0.669482380306
15601	194.0	500.0	0.669512256314
13649	163.0	369.0	0.669530211144
18765	249.0	457.0	0.669533304353
8287	92.0	370.0	0.669547782589
12705	149.0	304.0	0.669552694475
8612	96.0	255.0	0.669582434303
16267	205.0	376.0	0.669594639913
8336	93.0	212.0	0.669610865164
19588	267.0	433.0	0.669644497619
16551	210.0	391.0	0.669648590817
519	5.0	430.0	0.669698915355
9523	107.0	398.0	0.669707831277
17120	220.0	321.0	0.669708155393
4025	41.0	254.0	0.669717071023
10833	124.0	173.0	0.669730760194
15303	189.0	482.0	0.669745459322
11376	130.0	400.0	0.669760170132
10129	115.0	302.0	0.669835745139
5488	58.0	143.0	0.669846744753
13287	157.0	406.0	0.669915083094
9098	102.0	157.0	0.669919665195
22024	328.0	474.0	0.669971208212
3285	33.0	221.0	0.669999776096
22697	349.0	479.0	0.67011139687
16852	215.0	267.0	0.670113429122
21109	304.0	447.0	0.670148494375
10151	115.0	387.0	0.67015177863
3982	40.0	476.0	0.670181052574
21820	323.0	448.0	0.670203505141
17232	222.0	229.0	0.670213405056
692	7.0	339.0	0.670214147448
13611	162.0	489.0	0.670241636504
19321	262.0	321.0	0.670278034268
1227	12.0	444.0	0.67032734442
17194	221.0	399.0	0.670330844901
17868	232.0	481.0	0.670386623921
3319	33.0	411.0	0.670401186738
24836	443.0	472.0	0.67041498813
9788	111.0	243.0	0.670487649142
19768	271.0	464.0	0.670520664658
4070	41.0	509.0	0.670541821648
16162	203.0	441.0	0.670550139505
20976	301.0	459.0	0.670647987924
8900	99.0	463.0	0.670658751032
21096	304.0	386.0	0.670665634613
9071	101.0	366.0	0.670708328759
23905	395.0	402.0	0.670733002925
4727	48.0	472.0	0.67077042803
20217	281.0	482.0	0.670783050856
6854	74.0	402.0	0.670792027892
23616	383.0	430.0	0.670823267422
5284	55.0	488.0	0.67082454558
25305	493.0	512.0	0.670836756441
19775	272.0	275.0	0.670842936245
12111	140.0	462.0	0.670900957223
9396	105.0	459.0	0.6709368776
15643	195.0	440.0	0.670996881267
16449	208.0	509.0	0.671019825291
4160	42.0	358.0	0.671048745453
16410	208.0	266.0	0.671054951881
21898	325.0	405.0	0.671136571171
14628	179.0	367.0	0.671156993492
19769	271.0	468.0	0.671196394655
6864	74.0	493.0	0.671274677148
24197	410.0	448.0	0.671281610195
10622	121.0	266.0	0.671292337014
23045	361.0	410.0	0.671296660544
25030	457.0	502.0	0.671393584971
8754	98.0	156.0	0.671401216702
16296	206.0	239.0	0.671426000868
4946	51.0	402.0	0.671476731731
17547	227.0	358.0	0.671510723941
7368	79.0	466.0	0.67152380095
7546	82.0	246.0	0.671527395112
15077	186.0	310.0	0.671555370094
13221	156.0	367.0	0.67161433504
267	3.0	222.0	0.671641036137
14940	184.0	238.0	0.671642572487
12026	139.0	354.0	0.671663089255
19033	255.0	497.0	0.671673614891
6263	67.0	315.0	0.671690425284
17906	233.0	388.0	0.671699951055
2597	26.0	180.0	0.671734206541
17562	227.0	426.0	0.671807329693
17601	228.0	242.0	0.671809048505
15901	199.0	389.0	0.671825170649
10587	121.0	129.0	0.671833819495
7120	77.0	392.0	0.671838330054
10693	122.0	293.0	0.671858481144
7818	86.0	127.0	0.671864008779
17397	224.0	463.0	0.67190839291
5244	55.0	254.0	0.671944365501
6008	64.0	347.0	0.672029604837
12320	143.0	289.0	0.672090628692
389	4.0	270.0	0.672098662637
2094	21.0	270.0	0.672101727529
216	2.0	474.0	0.672109720663
624	7.0	8.0	0.672142209016
3893	40.0	95.0	0.672152619891
23094	363.0	400.0	0.672216126658
17507	226.0	391.0	0.672220933274
12338	143.0	393.0	0.672224041113
5012	52.0	265.0	0.672277030636
4916	51.0	207.0	0.672335742357
18381	242.0	410.0	0.672353507662
17259	222.0	334.0	0.672355539742
4165	42.0	398.0	0.672380748364
24302	414.0	485.0	0.672393327213
15152	187.0	280.0	0.672395052933
25121	467.0	493.0	0.672440232449
5518	58.0	244.0	0.672446165081
8224	91.0	338.0	0.672491337708
6288	67.0	486.0	0.672512226645
3815	39.0	70.0	0.672524392334
18081	237.0	280.0	0.672542304824
21272	308.0	436.0	0.672608152054
16984	217.0	422.0	0.67263145071
16838	215.0	222.0	0.672646287016
14204	172.0	404.0	0.672656083971
14188	172.0	338.0	0.672662914336
2392	24.0	265.0	0.672667881757
5150	54.0	242.0	0.672687130333
22344	337.0	385.0	0.672698267175
13509	161.0	281.0	0.672700369087
6596	71.0	412.0	0.672707636744
11423	131.0	247.0	0.672724569587
24701	436.0	449.0	0.672744754536
7924	87.0	208.0	0.672745967821
10525	120.0	203.0	0.672779457158
16915	216.0	368.0	0.67278157932
6790	73.0	386.0	0.672786140152
11124	127.0	383.0	0.672812784844
7741	85.0	88.0	0.672842120888
5440	57.0	442.0	0.672845315851
20459	288.0	422.0	0.67287143595
13996	169.0	251.0	0.672956247455
7836	86.0	200.0	0.67295674737
14321	174.0	320.0	0.672972590052
8581	95.0	476.0	0.67297451333
15211	188.0	346.0	0.672995731272
2521	25.0	272.0	0.673002667017
20492	289.0	355.0	0.673022374496
23079	362.0	441.0	0.673022484274
16720	212.0	511.0	0.673063264228
3788	38.0	451.0	0.673114334188
7205	78.0	238.0	0.673129953909
11526	132.0	434.0	0.673139626165
1446	14.0	506.0	0.673154263207
18498	244.0	499.0	0.673187555445
20744	296.0	318.0	0.673195974989
3478	35.0	368.0	0.673198223153
7275	79.0	99.0	0.673211687108
20978	301.0	466.0	0.673240957703
20839	298.0	486.0	0.673271603637
17974	235.0	267.0	0.673282625548
6553	71.0	199.0	0.673284950942
3267	33.0	115.0	0.673286939528
9213	103.0	354.0	0.673300169446
15930	199.0	502.0	0.673321396686
172	2.0	304.0	0.673334352747
5102	53.0	432.0	0.673348601608
1198	12.0	283.0	0.6733723768
13656	163.0	437.0	0.673380129077
6710	72.0	435.0	0.673439534695
24841	443.0	492.0	0.673472956408
14582	178.0	482.0	0.673503526072
1208	12.0	370.0	0.67351020039
18886	252.0	439.0	0.673529846431
7641	83.0	508.0	0.673536650555
18539	245.0	423.0	0.673538744844
12403	144.0	392.0	0.673551045028
21080	304.0	317.0	0.673602276727
15891	199.0	335.0	0.673616959789
21291	308.0	510.0	0.67361807904
16339	206.0	449.0	0.6736783375
18602	246.0	466.0	0.673710254752
19758	271.0	401.0	0.673719900872
101	1.0	472.0	0.673723949122
8606	96.0	202.0	0.67374806141
4262	43.0	368.0	0.673755547291
21967	327.0	452.0	0.673767393666
22059	329.0	458.0	0.673792630072
15360	190.0	441.0	0.673890392896
21015	302.0	427.0	0.673925093595
12067	140.0	249.0	0.673941185794
4167	42.0	415.0	0.673945591993
16927	216.0	404.0	0.674016424205
14361	175.0	226.0	0.674049491489
17091	219.0	429.0	0.674084015968
1130	11.0	437.0	0.67410512607
18661	247.0	488.0	0.674158669666
23004	360.0	398.0	0.674160114552
2676	27.0	57.0	0.674163082845
3327	33.0	433.0	0.674213788125
3155	31.0	336.0	0.674237073294
9375	105.0	348.0	0.674421268815
21770	322.0	379.0	0.674482234057
22231	334.0	422.0	0.674491827928
25272	487.0	508.0	0.674574165004
23258	369.0	492.0	0.67459481177
18218	239.0	434.0	0.674627931342
7203	78.0	230.0	0.674646404805
18577	246.0	374.0	0.67465208335
16903	216.0	250.0	0.674690326585
16484	209.0	345.0	0.674712063515
17098	219.0	488.0	0.674744222698
20414	287.0	369.0	0.674775548755
15026	185.0	344.0	0.674795989269
19349	262.0	471.0	0.674807847189
650	7.0	146.0	0.674844983879
8115	89.0	511.0	0.674905551211
2248	23.0	198.0	0.674918584768
20793	297.0	403.0	0.674927188276
6445	69.0	431.0	0.674929273161
22736	351.0	409.0	0.674938693865
18825	251.0	355.0	0.674942215398
3977	40.0	454.0	0.674954747486
1519	15.0	443.0	0.674956565574
13617	162.0	515.0	0.675003290341
14990	184.0	460.0	0.67500709635
21652	319.0	407.0	0.675027740602
15297	189.0	459.0	0.675030931316
21653	319.0	408.0	0.675056884869
598	6.0	350.0	0.675075241078
23193	367.0	379.0	0.675089348984
11142	127.0	476.0	0.675096483554
2536	25.0	345.0	0.675103447431
17111	220.0	273.0	0.67510698383
474	5.0	219.0	0.675135111656
10810	123.0	464.0	0.675154419189
10299	117.0	239.0	0.675174092736
5418	57.0	328.0	0.675219317554
9627	108.0	474.0	0.675235564407
13700	164.0	263.0	0.675247333784
9203	103.0	305.0	0.675287428695
1847	19.0	266.0	0.675300414186
12657	148.0	393.0	0.675318541124
18782	250.0	282.0	0.675322197803
12636	148.0	240.0	0.675347166775
11493	132.0	244.0	0.675520488107
1456	15.0	80.0	0.675525757086
20267	283.0	369.0	0.675575826664
7489	81.0	181.0	0.675601974783
13411	160.0	199.0	0.675638336545
25013	456.0	500.0	0.675699335089
22370	338.0	367.0	0.67574468873
15829	198.0	436.0	0.675823334449
22190	333.0	426.0	0.675833683047
9450	106.0	373.0	0.675834770591
14266	173.0	399.0	0.675855977344
16651	212.0	229.0	0.675864800403
17983	235.0	321.0	0.675896033861
7162	78.0	103.0	0.675897211238
1122	11.0	398.0	0.675938096027
16826	214.0	431.0	0.675952491095
11650	134.0	193.0	0.675972446953
18613	246.0	496.0	0.67597589556
4234	43.0	236.0	0.675980929962
20354	285.0	433.0	0.675984972153
22400	339.0	368.0	0.676035654709
10589	121.0	136.0	0.676047981128
14884	183.0	294.0	0.676066895977
12269	142.0	490.0	0.676090376879
10770	123.0	301.0	0.676161963101
6711	72.0	436.0	0.676179219142
8568	95.0	437.0	0.676208729207
2596	26.0	179.0	0.676217068547
5894	63.0	197.0	0.676241909996
3571	36.0	427.0	0.676326047771
9334	105.0	174.0	0.676379074981
23283	370.0	479.0	0.67638797861
9327	105.0	143.0	0.676402726668
23927	396.0	445.0	0.676404373232
17244	222.0	266.0	0.676504805072
6349	68.0	356.0	0.676506488875
4709	48.0	380.0	0.676523022937
21194	306.0	462.0	0.676537887626
15857	199.0	201.0	0.676629180071
20328	284.0	467.0	0.676673656714
21496	314.0	459.0	0.676712769765
2645	26.0	413.0	0.6767527629
8142	90.0	266.0	0.676785686725
13219	156.0	357.0	0.676794206166
15523	193.0	463.0	0.676797353488
24971	453.0	503.0	0.676829669363
2740	27.0	385.0	0.676834715275
1941	20.0	221.0	0.676883673486
3033	30.0	221.0	0.67688580337
11357	130.0	317.0	0.676892383006
20602	292.0	401.0	0.676905607992
